prefecture,year,crime_count,tri,population,tri_z,log_pop,t,tri_x_t
新潟,2023,8672,38.591502737018445,2259309.0,0.3809972635132434,14.630569572284342,17,6.476953479725138
東京,2023,89098,16.955522243991485,27481464.0,-1.2542476202905202,17.129022299008525,17,-21.322209544938843
栃木,2023,11932,18.515072814739696,1976121.0,-1.136376969932374,14.49664639023299,17,-19.31840848885036
沖縄,2023,9124,17.74619335350651,1475800.0,-1.1944887899928782,14.204710773606402,17,-20.30630942987893
滋賀,2023,7771,21.63035830865412,1420080.0,-0.9009240554155826,14.166223766018685,17,-15.315708942064905
熊本,2023,6174,35.4484955253761,1780079.0,0.14344914480178017,14.392168303305887,17,2.438635461630263
石川,2023,4775,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,17,-12.309825630184118
神奈川,2023,43846,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,17,-10.89060983264054
福井,2023,2840,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,17,21.618121434617173
福岡,2023,33284,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,17,-13.54848531636994
福島,2023,8003,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,17,-3.0886166976431544
秋田,2023,2403,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,17,-2.5773924096258414
群馬,2023,13326,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,17,2.349021347220065
茨城,2023,19767,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,17,-32.46948281638211
長崎,2023,3786,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,17,4.82617910569415
長野,2023,7769,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,17,29.16024161322445
青森,2023,4815,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,17,-10.886034174784355
静岡,2023,15612,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,17,3.4822760779023585
香川,2023,5761,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,17,-2.0091467601060424
高知,2023,3179,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,17,38.06818641122239
鳥取,2023,2100,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,17,5.269257309852868
鹿児島,2023,6721,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,17,0.7240514654669016
