year,경찰서,살인,강도,절도,폭력,total,lat,lon,tri,province,pop,density,elevation,grdp_per_capita,median_age,young_male_ratio
2019,전남여수서,1,3,897,1978,2879,34.7408602,127.7404743,201.45495096250963,전남,81681.81818181818,145.6830158086745,26.0,35.2,49.2,0.095
2019,전남순천서,4,1,782,1688,2475,34.9717739,127.4819089,384.0658584949449,전남,81681.81818181818,145.6830158086745,29.0,35.2,49.2,0.095
2019,전남나주서,3,4,370,415,792,35.0159,126.7109,117.54779095597684,전남,81681.81818181818,145.6830158086745,46.0,35.2,49.2,0.095
2019,전남광양서,1,0,372,756,1129,34.9632359,127.6018901,237.722979821012,전남,81681.81818181818,145.6830158086745,10.0,35.2,49.2,0.095
2019,전남고흥서,2,1,150,298,451,34.6112308,127.2844601,204.59666851963377,전남,81681.81818181818,145.6830158086745,36.0,35.2,49.2,0.095
2019,전남해남서,1,1,201,274,477,34.5656663,126.6072349,265.7193422611048,전남,81681.81818181818,145.6830158086745,44.0,35.2,49.2,0.095
2019,전남장흥서,0,0,143,217,360,34.6789114,126.897836,304.39520263056136,전남,81681.81818181818,145.6830158086745,40.0,35.2,49.2,0.095
2019,전남보성서,0,0,109,155,264,34.7700542,127.0819945,309.93722554222506,전남,81681.81818181818,145.6830158086745,151.0,35.2,49.2,0.095
2019,전남영광서,1,1,111,197,310,35.2778215,126.5124219,144.04341637281811,전남,81681.81818181818,145.6830158086745,40.0,35.2,49.2,0.095
2019,전남화순서,1,0,150,283,434,35.0624327,126.9848561,439.5369438452404,전남,81681.81818181818,145.6830158086745,79.0,35.2,49.2,0.095
2019,전남함평서,1,3,80,110,194,35.0653743,126.5154604,159.9845011015982,전남,81681.81818181818,145.6830158086745,31.0,35.2,49.2,0.095
2019,전남영암서,1,1,191,280,473,34.7977664,126.699009,350.69667920896273,전남,81681.81818181818,145.6830158086745,34.0,35.2,49.2,0.095
2019,전남장성서,0,0,88,180,268,35.2997387,126.7823218,312.6262690699582,전남,81681.81818181818,145.6830158086745,48.0,35.2,49.2,0.095
2019,전남강진서,3,1,75,218,297,34.6422987,126.7679336,368.34181452254825,전남,81681.81818181818,145.6830158086745,30.0,35.2,49.2,0.095
2019,전남담양서,0,0,140,168,308,35.3098133,126.982982,333.1217492232118,전남,81681.81818181818,145.6830158086745,52.0,35.2,49.2,0.095
2019,전남곡성서,0,1,52,96,149,35.2838408,127.2990176,545.9476440387449,전남,81681.81818181818,145.6830158086745,61.0,35.2,49.2,0.095
2019,전남완도서,1,1,148,300,450,34.3362964,126.7304753,160.78119731304847,전남,81681.81818181818,145.6830158086745,23.0,35.2,49.2,0.095
2019,전남무안서,1,1,187,225,414,34.9869694,126.4768868,140.5306182695643,전남,81681.81818181818,145.6830158086745,26.0,35.2,49.2,0.095
2019,전남진도서,0,0,111,159,270,34.4867,126.2633,169.65033333315475,전남,81681.81818181818,145.6830158086745,21.0,35.2,49.2,0.095
2019,전남구례서,0,0,75,138,213,35.2091306,127.4649716,638.5471103808667,전남,81681.81818181818,145.6830158086745,45.0,35.2,49.2,0.095
2019,경북경주서,3,5,1017,1254,2279,35.8455669,129.2114096,284.8205791934423,경북,106958.33333333331,134.87101350286343,44.0,38.5,47.5,0.102
2019,경북포항북부서,4,1,1000,1483,2488,36.0322,129.365,159.3685846273495,경북,106958.33333333331,134.87101350286343,6.0,38.5,47.5,0.102
2019,경북포항남부서,1,3,991,1277,2272,35.9786,129.3928,196.27230367536484,경북,106958.33333333331,134.87101350286343,70.0,38.5,47.5,0.102
2019,경북구미서,5,3,1521,1931,3460,36.1194,128.3444,292.9249953437232,경북,106958.33333333331,134.87101350286343,64.0,38.5,47.5,0.102
2019,경북경산서,3,3,1087,1660,2753,35.8225298,128.7448852,332.379238204774,경북,106958.33333333331,134.87101350286343,68.0,38.5,47.5,0.102
2019,경북안동서,2,1,458,849,1310,36.5617239,128.720201,217.8956412479347,경북,106958.33333333331,134.87101350286343,96.0,38.5,47.5,0.102
2019,경북김천서,2,2,416,825,1245,36.1269198,128.1825462,236.22402842714897,경북,106958.33333333331,134.87101350286343,74.0,38.5,47.5,0.102
2019,경북영주서,2,2,240,522,766,36.8203795,128.6095648,198.7953708027457,경북,106958.33333333331,134.87101350286343,187.0,38.5,47.5,0.102
2019,경북영천서,1,3,358,517,879,35.9527247,128.9066744,137.9709739883817,경북,106958.33333333331,134.87101350286343,122.0,38.5,47.5,0.102
2019,경북상주서,2,0,287,428,717,36.415451,128.1638358,299.5169913982325,경북,106958.33333333331,134.87101350286343,60.0,38.5,47.5,0.102
2019,경북문경서,1,0,169,366,536,36.5882227,128.1802828,249.0945577592828,경북,106958.33333333331,134.87101350286343,95.0,38.5,47.5,0.102
2019,경북칠곡서,2,1,354,599,956,36.0090593,128.3862327,350.5707957057819,경북,106958.33333333331,134.87101350286343,44.0,38.5,47.5,0.102
2019,경북의성서,3,0,151,193,347,36.3528,128.6969,198.95733299005607,경북,106958.33333333331,134.87101350286343,99.0,38.5,47.5,0.102
2019,경북청도서,1,0,91,233,325,35.6537562,128.7501768,555.2471866384006,경북,106958.33333333331,134.87101350286343,78.0,38.5,47.5,0.102
2019,경북영덕서,1,0,109,187,297,36.415,129.3656,264.2221960431054,경북,106958.33333333331,134.87101350286343,30.0,38.5,47.5,0.102
2019,경북울진서,1,0,98,220,319,36.984799,129.3978276,173.2926353583234,경북,106958.33333333331,134.87101350286343,9.0,38.5,47.5,0.102
2019,경북봉화서,0,0,45,103,148,36.8890075,128.7401567,230.7023667193056,경북,106958.33333333331,134.87101350286343,197.0,38.5,47.5,0.102
2019,경북예천서,1,0,88,175,264,36.6572312,128.451646,236.109229153417,경북,106958.33333333331,134.87101350286343,96.0,38.5,47.5,0.102
2019,경북성주서,1,1,123,195,320,35.9215157,128.292886,276.83467593379964,경북,106958.33333333331,134.87101350286343,35.0,38.5,47.5,0.102
2019,경북청송서,0,0,44,170,214,36.4378447,129.0530761,360.6924452084633,경북,106958.33333333331,134.87101350286343,209.0,38.5,47.5,0.102
2019,경북영양서,0,0,14,58,72,36.6620491,129.1282787,266.97194840347964,경북,106958.33333333331,134.87101350286343,242.0,38.5,47.5,0.102
2019,경북군위서,0,0,48,68,116,36.2350493,128.566882,250.18717150837983,경북,106958.33333333331,134.87101350286343,89.0,38.5,47.5,0.102
2019,경북고령서,1,1,78,83,163,35.7348004,128.271482,317.60650004816773,경북,106958.33333333331,134.87101350286343,30.0,38.5,47.5,0.102
2019,경북울릉서,0,0,12,44,56,37.4844,130.9058,365.39445085405646,경북,106958.33333333331,134.87101350286343,41.0,38.5,47.5,0.102
2019,경남창원중부서,2,3,1040,1400,2445,35.2284859,128.6859968,500.1316874481982,경남,141217.39130434784,308.1886326975994,36.0,33.8,44.8,0.114
2019,경남창원서부서,2,3,833,1024,1862,35.2278,128.5978,454.23152712878345,경남,141217.39130434784,308.1886326975994,44.0,33.8,44.8,0.114
2019,경남마산중부서,8,2,454,839,1303,35.1921966,128.5640858,426.1418066616328,경남,141217.39130434784,308.1886326975994,16.0,33.8,44.8,0.114
2019,경남마산동부서,5,2,840,1230,2077,35.2382086,128.5902728,429.9048710705279,경남,141217.39130434784,308.1886326975994,29.0,33.8,44.8,0.114
2019,경남진주서,4,3,1605,1675,3287,35.1932373,128.0816881,149.14721004651054,경남,141217.39130434784,308.1886326975994,36.0,33.8,44.8,0.114
2019,경남김해중부서,1,7,1340,2157,3505,35.2265764,128.8792892,312.7881350309916,경남,141217.39130434784,308.1886326975994,6.0,33.8,44.8,0.114
2019,경남김해서부서,1,2,866,1061,1930,35.1899095,128.7978647,521.0978956429612,경남,141217.39130434784,308.1886326975994,44.0,33.8,44.8,0.114
2019,경남양산서,4,6,1278,1694,2982,35.338154,129.016436,587.4497683795516,경남,141217.39130434784,308.1886326975994,16.0,33.8,44.8,0.114
2019,경남거제서,4,2,767,1342,2115,34.8986099,128.6866328,297.2851954572332,경남,141217.39130434784,308.1886326975994,38.0,33.8,44.8,0.114
2019,경남진해서,1,0,530,849,1380,35.1561489,128.7044897,440.00205205699217,경남,141217.39130434784,308.1886326975994,36.0,33.8,44.8,0.114
2019,경남통영서,3,4,463,851,1321,34.8829755,128.4197268,213.5369368616864,경남,141217.39130434784,308.1886326975994,7.0,33.8,44.8,0.114
2019,경남사천서,3,0,269,658,930,34.933162,128.0808055,295.18795278277867,경남,141217.39130434784,308.1886326975994,20.0,33.8,44.8,0.114
2019,경남밀양서,3,0,301,476,780,35.4691678,128.7609348,401.58001366886026,경남,141217.39130434784,308.1886326975994,7.0,33.8,44.8,0.114
2019,경남거창서,0,0,130,281,411,35.6861403,127.9090204,502.70982495773904,경남,141217.39130434784,308.1886326975994,204.0,33.8,44.8,0.114
2019,경남합천서,1,0,67,149,217,35.5656,128.1658,350.2817280671783,경남,141217.39130434784,308.1886326975994,38.0,33.8,44.8,0.114
2019,경남창녕서,4,2,108,175,289,35.5405904,128.5007471,320.3076357785722,경남,141217.39130434784,308.1886326975994,94.0,33.8,44.8,0.114
2019,경남고성서,3,0,168,260,431,34.9758601,128.332299,330.5307432323085,경남,141217.39130434784,308.1886326975994,16.0,33.8,44.8,0.114
2019,경남하동서,1,0,108,125,234,35.0678509,127.7485318,503.909656676024,경남,141217.39130434784,308.1886326975994,15.0,33.8,44.8,0.114
2019,경남남해서,2,0,82,168,252,34.8393689,127.8932652,460.321649620041,경남,141217.39130434784,308.1886326975994,33.0,33.8,44.8,0.114
2019,경남함양서,0,0,86,145,231,35.5195811,127.7251531,586.0556642452967,경남,141217.39130434784,308.1886326975994,172.0,33.8,44.8,0.114
2019,경남산청서,0,0,68,112,180,35.4164159,127.874492,650.9870390456297,경남,141217.39130434784,308.1886326975994,104.0,33.8,44.8,0.114
2019,경남함안서,1,0,107,197,305,35.2784658,128.4106453,286.6405082768346,경남,141217.39130434784,308.1886326975994,18.0,33.8,44.8,0.114
2019,경남의령서,0,2,34,125,161,35.3211789,128.2615195,318.1593393237334,경남,141217.39130434784,308.1886326975994,25.0,33.8,44.8,0.114
2019,제주서귀포서,4,7,897,1291,2199,33.256078,126.5085446,370.5862566321068,제주,225333.3333333333,365.4054054054054,141.0,28.5,42.5,0.118
2019,제주동부서,11,3,1173,1948,3135,33.5028151,126.5360159,212.51243864151616,제주,225333.3333333333,365.4054054054054,65.0,28.5,42.5,0.118
2019,제주서부서,5,11,1144,1870,3030,33.4737656,126.4058286,227.91104679427443,제주,225333.3333333333,365.4054054054054,50.0,28.5,42.5,0.118
2020,서울중부서,1,3,943,997,1944,37.563626,126.9898061,197.5911741708568,서울,127000.0,12751.0,57.0,125.0,47.2,0.105
2020,서울종로서,9,4,602,964,1579,37.5755363,126.9848812,223.4923501602416,서울,143000.0,5981.0,41.0,98.0,46.5,0.108
2020,서울남대문서,1,2,699,579,1281,37.5490098,126.9685671,165.8704076812609,서울,127000.0,12751.0,39.0,125.0,47.2,0.105
2020,서울서대문서,3,2,1077,1292,2374,37.5490098,126.9685671,165.8704076812609,서울,302000.0,17149.0,39.0,47.2,43.5,0.128
2020,서울혜화서,0,3,581,747,1331,37.5784461,127.013384,236.81538822914493,서울,143000.0,5981.0,62.0,98.0,46.5,0.108
2020,서울용산서,5,6,1111,1617,2739,37.5491151,126.9784616,150.9268583394046,서울,222000.0,10151.0,50.0,52.0,44.8,0.118
2020,서울성북서,0,2,439,672,1113,37.5897183,127.0162484,248.9368541101422,서울,420000.0,17094.0,36.0,32.0,43.5,0.125
2020,서울동대문서,10,6,1440,1784,3240,37.5851376,127.0457718,228.9470505707563,서울,335000.0,23575.0,40.0,35.0,44.2,0.122
2020,서울마포서,9,4,1483,1844,3340,37.564346,126.908555,148.20619764434454,서울,369000.0,15479.0,25.0,48.0,41.2,0.142
2020,서울영등포서,7,6,2188,2701,4902,37.5135448,126.8976623,144.71113800938326,서울,375000.0,15275.0,21.0,65.0,43.8,0.122
2020,서울성동서,5,3,1016,1223,2247,37.561716,127.036215,187.3297511284865,서울,289000.0,17151.0,29.0,45.0,42.5,0.128
2020,서울동작서,1,1,1341,1631,2974,37.5131206,126.9427972,180.41711044325683,서울,380000.0,23242.0,28.0,35.0,42.5,0.128
2020,서울광진서,2,4,1664,1676,3346,37.5428639,127.0838896,173.9370039164907,서울,336000.0,19695.0,29.0,38.0,40.8,0.138
2020,서울서부서,3,3,532,748,1286,37.6020381,126.9212474,223.2793619880792,서울,462000.0,15549.0,26.0,47.2,43.5,0.128
2020,서울강북서,9,5,780,1817,2611,37.616303,127.0303,353.6293818244432,서울,296000.0,12542.0,36.0,25.0,46.2,0.108
2020,서울금천서,4,7,999,1471,2481,37.4571667,126.896652,175.5483103434138,서울,224000.0,17218.0,28.0,48.0,44.5,0.118
2020,서울중랑서,10,5,1506,2022,3543,37.6185399,127.1044858,210.2562659693244,서울,381000.0,20595.0,48.0,28.0,44.8,0.118
2020,서울강남서,5,12,1941,2283,4241,37.509338,127.0670851,175.9560659247199,서울,524000.0,13249.0,27.0,95.0,42.8,0.128
2020,서울관악서,12,3,2229,2614,4858,37.4744307,126.9512477,204.19495812018664,서울,480000.0,16233.0,86.0,28.0,39.8,0.148
2020,서울강서서,10,6,1689,2445,4150,37.5623742,126.8083173,68.0501696679672,서울,565000.0,13638.0,17.0,47.2,43.5,0.128
2020,서울강동서,3,15,1640,1942,3600,37.5298016,127.1243425,214.27634921428736,서울,440000.0,17893.0,26.0,35.0,42.2,0.128
2020,서울종암서,4,1,549,758,1312,37.6099756,127.0514688,255.8185167732829,서울,420000.0,17094.0,30.0,32.0,43.5,0.125
2020,서울구로서,6,5,1763,2204,3978,37.494911,126.8866503,161.30605696059283,서울,394000.0,19582.0,21.0,42.0,43.2,0.125
2020,서울서초서,4,5,1673,1750,3432,37.4955822,127.0053169,200.0576470308616,서울,407000.0,8665.0,53.0,47.2,43.5,0.128
2020,서울양천서,5,3,1517,1582,3107,37.5166702,126.8656467,110.57174941321227,서울,430000.0,24713.0,18.0,32.0,43.5,0.122
2020,서울송파서,6,13,2429,2675,5123,37.5020332,127.1270483,237.83270658364023,서울,653000.0,19278.0,41.0,52.0,41.5,0.132
2020,서울노원서,4,3,1404,2163,3574,37.6423826,127.0714121,318.26239099226154,서울,498000.0,14051.0,38.0,24.0,44.2,0.118
2020,서울방배서,1,1,348,423,773,37.4813806,126.9829974,221.68128114076703,서울,407000.0,8665.0,21.0,85.0,43.2,0.125
2020,서울은평서,1,1,839,1092,1933,37.6283978,126.9284728,289.4387970874776,서울,462000.0,15549.0,65.0,28.0,45.5,0.112
2020,서울도봉서,0,2,861,1234,2097,37.653659,127.0525779,392.94086000708586,서울,310000.0,14976.0,33.0,26.0,45.8,0.105
2020,서울수서서,1,2,1010,1394,2407,37.4935909,127.0771583,211.25146987236965,서울,524000.0,13249.0,22.0,47.2,43.5,0.128
2020,부산중부서,1,0,686,644,1331,35.1072303,129.0358104,211.5009703085985,부산,41000.0,14539.0,24.0,85.0,49.5,0.092
2020,부산동래서,5,2,1018,1325,2350,35.1299725,129.0492088,301.46180236591255,부산,263000.0,15824.0,12.0,35.0,45.8,0.112
2020,부산영도서,0,0,366,615,981,35.093763,129.0366899,258.5032712831074,부산,103000.0,7290.0,6.0,32.0,52.8,0.078
2020,부산동부서,2,0,571,806,1379,35.1299725,129.0492088,301.46180236591255,부산,81000.0,8325.0,12.0,42.0,50.2,0.088
2020,부산진서,3,9,2316,3166,5494,35.1628,129.0542,398.15766423969,부산,347000.0,11684.0,24.0,45.0,46.2,0.108
2020,부산서부서,1,1,458,581,1041,35.107429,129.018802,226.917363500233,부산,101000.0,7271.0,27.0,29.8,46.8,0.108
2020,부산남부서,7,4,1346,1952,3309,35.1530548,129.0896248,328.72954012843485,부산,259000.0,9660.0,110.0,38.0,47.5,0.102
2020,부산해운대서,3,0,1336,1722,3061,35.1631,129.1635,205.2653246273656,부산,399000.0,7756.0,11.0,42.0,43.5,0.125
2020,부산사상서,7,6,968,1420,2401,35.1525,128.9831,260.52682366864786,부산,203000.0,5630.0,5.0,45.0,46.2,0.108
2020,부산금정서,2,2,943,979,1926,35.243,129.0919,521.3686039413033,부산,226000.0,3468.0,24.0,28.0,45.2,0.118
2020,부산사하서,6,0,1034,1447,2487,35.0856519,128.9783168,137.25565729308963,부산,293000.0,7034.0,12.0,32.0,46.8,0.105
2020,부산연제서,5,7,1136,1635,2783,35.182575,129.1045776,425.3693863197201,부산,199000.0,16473.0,36.0,35.0,44.5,0.118
2020,부산강서서,3,3,443,516,965,35.1164699,128.9062654,162.49684889089667,부산,137000.0,755.0,7.0,29.8,46.8,0.108
2020,부산북부서,5,4,1030,1435,2474,35.2301141,129.0093531,451.20972646680303,부산,282000.0,7363.0,17.0,28.0,44.8,0.115
2020,부산기장서,1,1,517,810,1329,35.2447,129.2225,227.74489694523032,부산,192000.0,880.0,31.0,38.0,43.8,0.122
2020,대구중부서,0,3,1214,1134,2351,35.8718293,128.5904944,276.65847434628535,대구,213909.0909090909,2664.779161947905,47.0,26.5,45.2,0.112
2020,대구동부서,10,10,1210,1694,2924,35.873552,128.720647,346.8277116592932,대구,213909.0909090909,2664.779161947905,55.0,26.5,45.2,0.112
2020,대구서부서,1,5,743,1588,2337,35.871516,128.5582208,236.4714407095362,대구,213909.0909090909,2664.779161947905,33.0,26.5,45.2,0.112
2020,대구남부서,2,4,677,933,1616,35.8429297,128.5835917,336.7933285862411,대구,213909.0909090909,2664.779161947905,81.0,26.5,45.2,0.112
2020,대구북부서,2,4,767,1079,1852,35.8861304,128.5829092,264.48238015224024,대구,213909.0909090909,2664.779161947905,32.0,26.5,45.2,0.112
2020,대구수성서,1,0,1011,1417,2429,35.8581928,128.6317649,370.573929120097,대구,213909.0909090909,2664.779161947905,59.0,26.5,45.2,0.112
2020,대구달서서,3,2,847,1171,2023,35.8285,128.5328,321.6088435923253,대구,213909.0909090909,2664.779161947905,51.0,26.5,45.2,0.112
2020,대구성서서,3,4,1022,1392,2421,35.853031,128.508901,239.63792626375127,대구,213909.0909090909,2664.779161947905,38.0,26.5,45.2,0.112
2020,대구달성서,3,1,522,775,1301,35.853031,128.508901,239.63792626375127,대구,213909.0909090909,2664.779161947905,38.0,26.5,45.2,0.112
2020,대구강북서,3,0,659,1088,1750,35.943408,128.5656383,292.1299794697976,대구,213909.0909090909,2664.779161947905,45.0,26.5,45.2,0.112
2020,인천중부서,6,4,824,1502,2336,37.5306712,126.3387889,43.23144476746159,인천,298900.0,2811.8532455315144,9.0,31.2,42.8,0.125
2020,인천미추홀서,12,8,1352,2767,4139,37.4427187,126.6536509,52.662867998139646,인천,298900.0,2811.8532455315144,10.0,31.2,42.8,0.125
2020,인천남동서,1,7,1039,2073,3120,37.4418873,126.7074578,66.6015050305295,인천,298900.0,2811.8532455315144,16.0,31.2,42.8,0.125
2020,인천부평서,5,8,984,1795,2792,37.5081882,126.7191237,127.92429617937304,인천,298900.0,2811.8532455315144,14.0,31.2,42.8,0.125
2020,인천서부서,5,4,1342,2883,4234,37.5444258,126.6784138,86.74025431092818,인천,298900.0,2811.8532455315144,35.0,31.2,42.8,0.125
2020,인천계양서,1,5,757,1734,2497,37.5375,126.7375,108.16332744290212,인천,298900.0,2811.8532455315144,9.0,31.2,42.8,0.125
2020,인천강화서,0,1,130,299,430,37.747,126.4878,231.71184512167807,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2020,인천연수서,2,5,865,1531,2403,37.4103056,126.6807106,65.08103603249323,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2020,인천삼산서,2,2,1146,2158,3308,37.5110261,126.7323711,119.6635862148686,인천,298900.0,2811.8532455315144,13.0,31.2,42.8,0.125
2020,인천논현서,2,1,544,1044,1591,37.4036421,126.7154145,84.42063923352931,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2020,광주동부서,0,6,634,764,1404,35.1492,126.9198514,300.8896469215418,광주,286200.0,2856.2874251497005,52.0,28.4,42.5,0.127
2020,광주서부서,2,5,1219,1679,2905,35.1508087,126.8420112,130.29734357836753,광주,286200.0,2856.2874251497005,18.0,28.4,42.5,0.127
2020,광주북부서,1,5,1320,2042,3368,35.1866434,126.8989923,197.0499112533593,광주,286200.0,2856.2874251497005,40.0,28.4,42.5,0.127
2020,광주광산서,4,5,1151,1981,3141,35.1395,126.7942,123.81343380920508,광주,286200.0,2856.2874251497005,21.0,28.4,42.5,0.127
2020,광주남부서,3,3,615,900,1521,35.1228351,126.9205298,344.1430821708073,광주,286200.0,2856.2874251497005,84.0,28.4,42.5,0.127
2020,대전중부서,2,3,1028,1605,2638,36.326847,127.423574,252.82995085099867,대전,240666.66666666663,2674.074074074074,58.0,32.1,42.1,0.131
